 央视-卫视 ,#genre#
Мода 1,https://lbgo.bozztv.com/07/ushba-t8/tracks-v1a1/mono.m3u8
Мода 2,https://lbgo.bozztv.com/07/ushba-m6/tracks-v1a1/mono.m3u8
Мода 3,https://lbgo.bozztv.com/07/ushba-m7/tracks-v1a1/mono.m3u8
Мода 4,https://lbgo.bozztv.com/07/ushba-m8/tracks-v1a1/mono.m3u8
Мода 5,https://lbgo.bozztv.com/07/ushba-m9/tracks-v1a1/mono.m3u8
Молодожёны / The Young Marrieds - 1972,https://video1.tizam.cc/vk/TheYoungMarrieds.mp4
Молодые Модели,https://video1.tizam.cc/vk/TeenageCoverGirls.mp4
Мультфильмы,https://lbgo.bozztv.com/07/ushba80/tracks-v1a1/mono.m3u8
Мэри Джейн / Mary Jane - 1972,https://video1.tizam.cc/vk/MaryJane.mp4
Мэри! Мэри! / Mary! Mary! - 1977,https://video1.tizam.cc/vk/Mary-Mary.mp4
Настоящий Новичок: Кристина Беланова 5,https://video1.tizam.cc/films/KristinaBellanova5-AbsoluteBeginners.mp4
Негодяи / Scoundrels - 1982,https://video1.tizam.cc/vk/Scoundrels1982.mp4
Неизвестная планета,http://stitch.teletarget.ru/api/v1/hls/vintera/neplaneta/index.m3u8
Новенькая В Публичном Доме (1991),https://video1.tizam.cc/films/Vue-Sur-Maison-Close.mp4
Новые Эротические Приключения Казановы,https://video1.tizam.cc/films/TheNewEroticAdventuresofCasanova.mp4
Она так привлекательна,https://video1.tizam.cc/old_films/Shes.So.Fine.DVDRip.mp4
Опасное дело / Kinky Business 1984,https://video1.tizam.cc/old_films/Kinky-Business1984.mp4
Оргазмы / Orgasmes - 1978,https://video1.tizam.cc/old_films/Orgasmes.mp4
Особняк Наслаждений Натти / Natties Pleasure Palace - 1975,https://video1.tizam.cc/vk/NattiesPleasurePalace.mp4
Пенис Экспресс (1986),https://video1.tizam.cc/films/Penis-Expres.mp4
Переходный Возраст,https://video1.tizam.cc/vk/TheTroubleWithYoungStuff.mp4
Персиковый пух (1981),https://video1.tizam.cc/films/PeachFuzz.mp4
Платос Фильм / Platos The Movie - 1980,https://video1.tizam.cc/vk/Platos-The-Movie.mp4
По всему миру с Джонни Вадд (1975),https://video1.tizam.cc/films/po_vsemu_miru_s_dzhonni_vadd.mp4
Подающие Надежды Актрисы / The Young Starlets - 1972,https://video1.tizam.cc/old_films/Young-Starlets-1972-Atrhena%20Film.mp4
Польские нимфоманки / Le Ninfomani Polacche - 2017,https://video1.tizam.cc/vk/LeNinfomaniPolacche.mp4
Полёт ТВ,http://stitch.teletarget.ru/vintera/flighttv/index.m3u8
Пороки Милли (1990),https://video1.tizam.cc/films/IViziPrivatiDiMilly.mp4
Похотливые Приключения,https://video1.tizam.cc/films/AbenteuerderLust1976.mp4
Прелести горячего и глубокого секса,https://video2.tizam.cc/films/Dlices-dun-sexe-chaud-et.mp4
Приобщение замужней женщины (1983),https://video1.tizam.cc/films/priobwenie_zamuzhnej_zhenwiny.mp4
Проникновение в Принцессу,https://video1.tizam.cc/films/proniknovenie_v_princessu1988.mp4
Пушная Интрижка / The Fur Affair - 1970г,https://video1.tizam.cc/vk/TheFurAffair1970.mp4
Пылающие Молнии / Blazing Zippers - 1976,https://video1.tizam.cc/vk/BlazingZippers.mp4
Пятница 13-ое (1987),https://video1.tizam.cc/films/Friday-the-13th-1987.mp4
Ракеты в попку для Люси / Razzi in culo per Lucy - Cento X Cento,https://video1.tizam.cc/vk/RazziinculoperLucy.mp4
Ранчо Кошечек / Pussycat Ranch - 1978,https://video1.tizam.cc/old_films/Pussycat-Ranch.mp4
Рог викингов (1978),https://video1.tizam.cc/films/FbodjntanFabodjantan1976.mp4
Романы Джанис (1976),https://video1.tizam.cc/films/The-Affairs-of-Janice.mp4
Роса Нефрита / La rugiada di Giada,https://video1.tizam.cc/vk/La-rugiada-di-Giada.mp4
США),https://video2.tizam.cc/films/Chubby-Chasin.mp4
Сеймур и Шейн На Свободе,https://video1.tizam.cc/vk/Seymore-and-Shane.mp4
Секс Кумир / Matinee Idol - 1984,https://video1.tizam.cc/old_films/Matinee.idol.BDRip.mp4
Сексуальная Жизнь Порно Звезды (1986),https://video1.tizam.cc/films/Sex-Life-of-a-Porn-Star.mp4
Сексуальные Выходки (1983),https://video1.tizam.cc/films/Sexcapades.mp4
Силиконовый трах / Trombate Siliconate (2018),https://video1.tizam.cc/films/trombate_siliconate.mp4
Сладкие Молодые Лисицы / Sweet Young Foxes - 1983,https://video1.tizam.cc/old_films/Sweet.Young.Foxes.BDRip.mp4
Снежные Парочки,https://video1.tizam.cc/new_films/Snow-Honeys-aka-Turbo-Sex1983-Impulse%20Pictures.mp4
Соблазнительные Выходные,https://video1.tizam.cc/vk/DanskWeekendSex15.mp4
СоюзМультфильм,http://194.26.229.213/souzmultfilm/index.m3u8
Старенький порнофильм режиссера Рон Джереми,https://video1.tizam.cc/films/Hawaii-Vice-6-1998.mp4
Стервозные Медсестры,https://video1.tizam.cc/old_films/Nasty-Nurses-1982.mp4
Супербестия,https://video1.tizam.cc/films/SuperSuperBestia1978.mp4
Твоё ТВ - Юмор,http://tvoetv.space:8080/tvoetv_humor/index.m3u8
Твоё ТВ HD,http://tvoetv.space:8080/tvoetv/index.m3u8
Тени Сознания (1993),https://video2.tizam.cc/films/Mindshadows.mp4
Трахнуть в задницу! / Vattelo a pija \\\'nder culo! - Cento X,https://video1.tizam.cc/old_films/Vattelo-a-pija-nder-culo.mp4
Три Ангела,https://3abn.bozztv.com/3abn2/Rus_live/smil:Rus_live.smil/playlist.m3u8
Тройное разоблачение,https://video1.tizam.cc/vk/TripleXposure1986.mp4
Турецкий ретро порно фильм,https://video2.tizam.cc/films/turkish-tizamfilm.mp4
У моей подруги большая киска / La mia amica è piu’ fica - Cento X Cento,https://video1.tizam.cc/vk/Lamiaamicaepiufica.mp4
Удар,http://5.188.159.128:8070/udar/index.m3u8
Франция / Канада),https://video1.tizam.cc/films/Femme-objet.mp4
Футбол между ног / Un Calcio tra i coglioni - Cento X Cento,https://video1.tizam.cc/vk/UnCalciotra.mp4
Хрустальные Шары / Crystal Balls - 1986,https://video1.tizam.cc/films/Crystal-Balls.mp4
Частная Порно Власть (1989),https://video1.tizam.cc/films/PrivatePornoPower.mp4
Частный Видео Журнал 18,https://video2.tizam.cc/films/Private-Video-Magazine-18.mp4
Черная Овца В Семье / Black Sheep Of The Family (1987),https://video1.tizam.cc/vk/BlackSheepOfTheFamily.mp4
Чип и Дейл,http://194.26.229.213/chip-n-dale-rescue-rangers/index.m3u8
Члены и шлюхи / Cazzi e mazzi,https://video1.tizam.cc/files/2526107/cazzi_e_mazzi.mp4
Чувствительные места,https://video1.tizam.cc/films/Soft-Places.mp4
Чумовая Кремона / Aporcalypse Now Cremona -,https://video1.tizam.cc/vk/AporcalypseNowCremona.mp4
Шведская эротика / Swedish Erotica,https://video1.tizam.cc/files/2483408/swedish_erotica.mp4
Шлюхи сзади,https://video1.tizam.cc/new_films/Bourgeoises_par_devant_Putains_par_derriere_19800.mp4
Шоу Бенни Хилла,https://lbgo.bozztv.com/07/ushba62/tracks-v1a1/mono.m3u8
Эротический мир Линды Вонг,https://video1.tizam.cc/films/eroticheskij_mir_lindy_vong.mp4
Язык / Tongue,https://video1.tizam.cc/vk/Tongue1976.mp4
о испорченной женщине - 1987,https://video2.tizam.cc/films/Spoiled-1987.mp4
я люблю академию (2017),https://video1.tizam.cc/files/2468769/vieni_cara__te_la_do_io_l_accademia.mp4
❤️CCTV⭐10,http://124.165.251.82:85/tsfile/live/0010_1.m3u8?key=txiptv
❤️CCTV⭐10,http://119.62.24.75:50085/tsfile/live/0011_1.m3u8?key=txiptv
❤️CCTV⭐11,http://124.165.251.82:85/tsfile/live/0011_1.m3u8?key=txiptv
❤️CCTV⭐11,http://2g545s5578.qicp.vip:59901/tsfile/live/0011_1.m3u8
❤️CCTV⭐13,http://119.62.24.75:50085/tsfile/live/0014_1.m3u8?key=txiptv
❤️CCTV⭐14,http://119.62.24.75:50085/tsfile/live/0015_1.m3u8?key=txiptv
❤️CCTV⭐14,http://2g545s5578.qicp.vip:59901/tsfile/live/0014_1.m3u8
❤️CCTV⭐17,http://119.62.24.75:50085/tsfile/live/0017_4.m3u8?key=txiptv
❤️CCTV⭐17,http://221.7.49.226:50085/tsfile/live/0019_1.m3u8?key=txiptv
❤️CCTV⭐2,http://2g545s5578.qicp.vip:59901/tsfile/live/0002_1.m3u8
❤️CCTV⭐3,http://2g545s5578.qicp.vip:59901/tsfile/live/0003_1.m3u8
❤️CCTV⭐4,http://119.62.24.75:50085/tsfile/live/0005_1.m3u8?key=txiptv
❤️CCTV⭐4,http://1.24.39.180:808/hls/4/index.m3u8
❤️CCTV⭐4,http://2g545s5578.qicp.vip:59901/tsfile/live/0004_1.m3u8
❤️CCTV⭐4,http://221.221.137.78:8888/tsfile/live/0004_1.m3u8?key=txiptv$北京联
❤️CCTV⭐5,http://39.150.102.131:19901/tsfile/live/0005_1.m3u8
❤️CCTV⭐5,http://119.62.24.75:50085/tsfile/live/0006_1.m3u8?key=txiptv
❤️CCTV⭐5+,http://2g545s5578.qicp.vip:59901/tsfile/live/1008_1.m3u8
❤️CCTV⭐5-6,http://221.221.137.78:8888/tsfile/live/0005_1.m3u8?key=txiptv$北京联
❤️CCTV⭐6,http://119.62.24.75:50085/tsfile/live/0007_1.m3u8?key=txiptv
❤️CCTV⭐6,http://116.128.243.121:85/tsfile/live/0006_1.m3u8?key=txiptv
❤️CCTV⭐7,http://119.62.24.75:50085/tsfile/live/0008_1.m3u8?key=txiptv
❤️CCTV⭐7,http://124.165.251.82:85/tsfile/live/0007_1.m3u8?key=txiptv
❤️CCTV⭐7,http://116.128.243.121:85/tsfile/live/0007_1.m3u8?key=txiptv
❤️CCTV⭐7,http://2g545s5578.qicp.vip:59901/tsfile/live/0007_1.m3u8
❤️CCTV⭐8,http://116.128.243.121:85/tsfile/live/0008_1.m3u8?key=txiptv
❤️CCTV⭐9,http://119.62.24.75:50085/tsfile/live/0010_1.m3u8?key=txiptv
❤️CCTV⭐9,http://2g545s5578.qicp.vip:59901/tsfile/live/1005_1.m3u8
❤️东方⭐卫视,http://2g545s5578.qicp.vip:59901/tsfile/live/0107_1.m3u8
❤️北京⭐卫视,http://103.72.172.253:8041/hls/345649569/index.m3u8
❤️北京⭐卫视,http://2g545s5578.qicp.vip:59901/tsfile/live/0121_1.m3u8
❤️江苏⭐卫视,http://124.165.251.82:85/tsfile/live/0127_1.m3u8?key=txiptv
❤️浙江⭐卫视,http://124.165.251.82:85/tsfile/live/0124_1.m3u8?key=txiptv
❤️湖南⭐卫视,http://2g545s5578.qicp.vip:59901/tsfile/live/0128_1.m3u8
《2首车载DJ歌曲联唱》,https://vd2.bdstatic.com/mda-jiugyuw4xwqiwzet/sc/mda-jiugyuw4xwqiwzet.mp4
《人间惊鸿客》,https://vd3.bdstatic.com/mda-mh2bbyjcqjxjhzkd/1080p/cae_h264/1627978577559447916/mda-mh2bbyjcqjxjhzkd.mp4#
《唱着情歌流着泪》,https://vd3.bdstatic.com/mda-mhwaejanf0ie6b8j/1080p/cae_h264/1630409563129833732/mda-mhwaejanf0ie6b8j.mp4#
《无味》 DJ版,https://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4#
《经典老歌》DJ舞曲串烧，70、80、90后,https://vd3.bdstatic.com/mda-ihps4033ktcz7mfq/sc/mda-ihps4033ktcz7mfq.mp4
《经典老歌》伤感女声篇,https://vd3.bdstatic.com/mda-ig8mrb0k4jjc5ydt/sc/mda-ig8mrb0k4jjc5ydt.mp4
《苦乐年华》DJ,https://vd3.bdstatic.com/mda-nc1atnt5xwr8np3w/sc/cae_h264_delogo/1646207174401225524/mda-nc1atnt5xwr8np3w.mp4
《野狼的士高》,https://vd2.bdstatic.com/mda-ncp47pjrm7kqjfwq/720p/h264_delogo/1648091187992655346/mda-ncp47pjrm7kqjfwq.mp4
《鸳鸯DJ》劲爆DJ,https://vd3.bdstatic.com/mda-nba9z1mqi949jyyb/sc/cae_h264_delogo/1644629210546304303/mda-nba9z1mqi949jyyb.mp4
「精选DJ洗脑神曲」节奏欢快，动感魔性,https://vd2.bdstatic.com/mda-ncsh78jh0xna7ngs/sc/cae_h264_delogo/1648389408244925817/mda-ncsh78jh0xna7ngs.mp4
一万个舍不得,https://vd3.bdstatic.com/mda-mkj5gzvhhhh1mxpd/fhd/cae_h264_nowatermark/1637381541070264456/mda-mkj5gzvhhhh1mxpd.mp4
一首伤感歌曲,https://vd3.bdstatic.com/mda-nbr5d212a9mkb4vp/cae_h264_delogo/1645848373794241498/mda-nbr5d212a9mkb4vp.mp4
三立NEWS+,https://www.youtube.com/watch?v=CKjSm5ZeehE
三立台湾,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34806
三立新闻,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34908
三立新闻,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34805
三立综合,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34804
三立综合,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34907
三立都会,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34807
上海新闻,http://116.128.243.121:85/tsfile/live/0107_1.m3u8?key=txiptv
上海新闻综合,http://47.119.24.76:59093/651632657
东南卫视,http://119.62.24.75:50085/tsfile/live/0142_1.m3u8?key=txiptv
东南卫视,http://124.165.251.82:85/tsfile/live/0129_1.m3u8?key=txiptv
东南卫视,http://119.6.121.42:8099/hls/34/index.m3u8
东南卫视,http://113.195.172.192:1808/hls/118/index.m3u8
东南卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_DONGNAN-HQ/G_DONGNAN-HQ.m3u8
东南卫视,http://39.150.102.131:19901/tsfile/live/0137_1.m3u8
东南卫视,http://fuxin.yunjifei.top:999/tsfile/live/0137_1.m3u8?key=txiptv
东南卫视,http://114.245.198.169:85/tsfile/live/43/1043_1.m3u8?key=txiptv
东方卫视,http://120.233.73.4:19901/tsfile/live/1041_1.m3u8
东方卫视,http://kxtv.xyz:9901/tsfile/live/0107_1.m3u8
东方卫视,http://111.14.186.11:5009/hls/27/index.m3u8
东方卫视,http://119.62.24.75:50085/tsfile/live/0126_1.m3u8?key=txiptv
东方卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_DONGFANG-HQ/G_DONGFANG-HQ.m3u8
东方卫视,http://2g545s5578.qicp.vip:59901/tsfile/live/0107_1.m3u8?key=txiptv
东方卫视,http://112.27.5.218:9901/tsfile/live/faacts/1033_1.m3u8
东方卫视,http://120.238.84.45:9901/tsfile/live/1046_1.m3u8?key=txiptv
东方卫视,http://112.27.5.218:9901/tsfile/live/faacts/1033_1.m3u8?key=txiptv
东方卫视,http://124.165.251.82:85/tsfile/live/0107_1.m3u8?key=txiptv
东方卫视,http://222.134.19.49:8090/651632648
东方卫视,http://39.150.102.131:19901/tsfile/live/0107_1.m3u8
东方卫视,http://47.119.24.76:59093/651632648
东方卫视,http://www.ikerobot.com:1234/651632648
东方卫视,http://114.245.198.169:85/tsfile/live/41/1041_1.m3u8?key=txiptv
东方财经,http://112.27.5.218:9901/tsfile/live/faacts/1044_1.m3u8
东方财经,http://111.8.242.127:9999/tsfile/live/1018_1.m3u8?key=txiptv
东森新闻,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34905
东森电影,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34815
东森电影,http://31.43.191.125:8080/vip7201770826573/415c945b71e8/34815
东森综合,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34902
东森综合,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34814
东莞3星酒吧劲爆,https://vd3.bdstatic.com/mda-nc91jug6hru2kas8/sc/cae_h264_delogo/1646878042944090737/mda-nc91jug6hru2kas8.mp4
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
中华特产,http://47.119.24.76:59093/959986618
中国IPTV0377,http://59.172.112.202:8000/hls/20/index.m3u8
中国IPTV0404,http://59.172.112.202:8000/hls/23/index.m3u8
中国IPTV0464,http://221.207.6.29:808/hls/5/index.m3u8
中国IPTV0465,http://221.207.6.29:808/hls/4/index.m3u8
中国IPTV0467,http://221.207.6.29:808/hls/11/index.m3u8
中国IPTV0482,http://221.207.6.29:808/hls/29/index.m3u8
中国IPTV0486,http://221.207.6.29:808/hls/28/index.m3u8
中国IPTV0500,http://221.207.6.29:808/hls/56/index.m3u8
中国IPTV0511,http://221.207.6.29:808/hls/52/index.m3u8
中国农林卫视,http://47.119.24.76:59093/956904896
中天亚洲,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34559
中天亚洲,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34900
中天新闻,http://31.43.191.125:8080/VIP012581749560258483/ccce84a4a874/34817
中天新闻,http://iactive-clink.com:8081/live/111ztxw.m3u8
中天新闻,http://jnzq.ohoyee.com:9080/live/332123-ztxw2.m3u8
中天综合,http://rihou.cc:555/tv/中天综合
中学生,http://47.119.24.76:59093/708869532
中山电台快乐888,http://live.xmcdn.com/live/1191/64.m3u8
中广新闻网,http://stream.rcs.revma.com/78fm9wyy2tzuv
中广流行网,http://stream.rcs.revma.com/aw9uqyxy2tzuv
中广音乐网,http://stream.rcs.revma.com/ks4vsmg3qtzuv
中视新闻,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34896
中视新闻,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34819
中视经典,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34895
中视经典,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34820
中视菁采,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34894
为爱疯狂,https://vd2.bdstatic.com/mda-maiq19kmh7y0q6wz/v1-cae/1080p/mda-maiq19kmh7y0q6wz.mp4
乐游,http://60.16.0.36:5757/hls/45/index.m3u8
乐游,http://dassby.qqff.top:91/hls/132/index.m3u8
云南卫视,http://154.12.36.187:656/index.php?token=7777&id=ynws
云南卫视,http://119.62.24.75:50085/tsfile/live/0018_2.m3u8?key=txiptv
云南卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_YUNNAN-HQ/G_YUNNAN-HQ.m3u8
云南卫视,http://221.7.49.226:50085/tsfile/live/0119_1.m3u8?key=txiptv
云南卫视,http://39.150.102.131:19901/tsfile/live/0119_1.m3u8
京津冀之声,https://brtv-radiolive.rbc.cn/alive/fm1006.m3u8
人生的第一步,https://vd2.bdstatic.com/mda-jdsnd19m47jrqp4d/mda-jdsnd19m47jrqp4d.mp4
今日热歌DJ《如果爱还在》,https://vd2.bdstatic.com/mda-mhhf5mr00yyhpfjs/1080p/cae_h264/1629284581057661229/mda-mhhf5mr00yyhpfjs.mp4#
任妙音《天在下雨我在想你》DJ版,https://vd3.bdstatic.com/mda-makbbuxuhfwrbbjv/v1-cae/1080p/mda-makbbuxuhfwrbbjv.mp4
优漫卡通,http://120.226.246.71:9901/tsfile/live/1013_1.m3u8?key=txiptv
伤不起dj,https://vd2.bdstatic.com/mda-ndk1gp50bp71j652/cae_h264_delogo/1650507809324077232/mda-ndk1gp50bp71j652.mp4
伤感DJ《等》,https://vd2.bdstatic.com/mda-mhq92a7nafrh8dma/1080p/cae_h264/1629977686796490849/mda-mhq92a7nafrh8dma.mp4#
佛卫慈悲台,http://btsw-ott2b.cdn.hinet.net/live_bts/btsw01/playlist.m3u8
佛卫慈悲台,http://btsw-ott2b.cdn.hinet.net/live_bts/btsw01/chunklist.m3u8
佛山电台千色 FM98.5,http://live.xmcdn.com/live/272/64.m3u8
保定飞扬1058汽车音乐广播,http://live.xmcdn.com/live/521/64.m3u8
假出租車中出彙編＃1 HD,http://218158.vod.adultiptv.net/ph5a0bfc0cbc2ed/play.m,1pondo-22018_648
免饮人先醉,https://vd2.bdstatic.com/mda-jenpdh07589ewyb2/v1-cae/mda-jenpdh07589ewyb2.mp4
全纪实,http://110.53.235.13:19901/tsfile/live/1003_1.m3u8
八大戏剧,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34801
八大第一,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34802
八大精彩,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34893
八大综合,http://31.43.191.125:8080/vip6821768502490/6c17bae55394/34892
兰州新闻综合广播 FM97.3,http://live.xmcdn.com/live/294/64.m3u8
兵团卫视,http://113.195.172.192:1808/hls/211/index.m3u8
兵团卫视,http://120.238.84.45:9901/tsfile/live/1080_1.m3u8?key=txiptv
兵团卫视,http://39.150.102.131:19901/tsfile/live/0017_6.m3u8
兵团卫视,http://222.134.19.49:8090/956923145
兵团卫视,http://47.119.24.76:59093/956923145
兵团卫视,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=btws&zy.m3u8
农林卫视,http://154.12.36.187:656/index.php?token=7777&id=nlws
凤凰中文,https://cdn6.cc.cd/163189/fhzw
凤凰中文,http://218.206.193.218:8888/hls/66/index.m3u8
凤凰中文,https://cdn6.123.rr.kg/163189/fhzw
凤凰中文,http://218.104.239.114:9901/tsfile/live/1013_1.m3u8?key=txiptv
凤凰资讯,https://cdn6.cc.cd/163189/fhzx
凤凰资讯,https://cdn6.123.rr.kg/163189/fhzx
凤凰香港,https://cdn6.cc.cd/163189/fhhk
凤凰香港,https://cdn6.123.rr.kg/163189/fhhk
初恋,https://vd2.bdstatic.com/mda-jecre7pwujhk9za9/mda-jecre7pwujhk9za9.mp4
动作电影 高清,http://111.59.139.82:11888/tsfile/live/1059_1.m3u8?key=txiptv
动漫秀场,http://60.16.0.36:5757/hls/53/index.m3u8
劲爆体育,http://111.8.224.6:9999/tsfile/live/1035_1.m3u8?key=txiptv
